variable,dummyVariable,typeEnd,databaseStart,variableStart,ICES confirmation,typeStart,recEnd,numValidCat,catLabel,catLabelLong,units,recStart,catStartLabel,variableStartShortLabel,variableStartLabel,notes,,
EDUDR04,EDUDR04_cat4_NA::b,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::EDUADR04, cchs2003_p::EDUCDR04, cchs2005_p::EDUEDR04, cchs2001_i::EDUADR04, cchs2003_i::EDUCDR04, cchs2005_i::EDUEDR04, cchs2015_2016_i::EHG2DVR3, cchs2017_2018_i::EHG2DVR3, [EDUDR04]",ICES confirmed,cat,NA::b,4,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Highest education,Highest level/education - 4 categories,CCHS 2001 does not have don't know (7) or refusal (8); CCHS 2001 ICES has don't know (7) and refusal (8),,
EDUDR04,EDUDR04_cat4_NA::b,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::EDUADR04, cchs2003_p::EDUCDR04, cchs2005_p::EDUEDR04, cchs2001_i::EDUADR04, cchs2003_i::EDUCDR04, cchs2005_i::EDUEDR04, cchs2015_2016_i::EHG2DVR3, cchs2017_2018_i::EHG2DVR3, [EDUDR04]",ICES confirmed,cat,NA::b,4,missing,missing,N/A,else,else,Highest education,Highest level/education - 4 categories,,,
FVCDJUI,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs20013_2014_i, cchs2015_2016_i","cchs2001_p::FVCADJUI, cchs2003_p::FVCCDJUI, cchs2005_p::FVCEDJUI, cchs2015_2016_p::FVCDVJUI, cchs2017_2018_p::FVCDVJUI, cchs2001_i::FVCADJUI, cchs2003_i::FVCCDJUI, cchs2005_i::FVCEDJUI, cchs2015_2016_i::FVCDVJUI, [FVCDJUI]",ICES confirmed,cont,copy,N/A,Daily juice,Daily juice,N/A,"[0,47]",Daily consumption - fruit juice - (D),Juice consumption,Daily consumption - fruit juice (D),,,
FVCDJUI,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs20013_2014_i, cchs2015_2016_i","cchs2001_p::FVCADJUI, cchs2003_p::FVCCDJUI, cchs2005_p::FVCEDJUI, cchs2015_2016_p::FVCDVJUI, cchs2017_2018_p::FVCDVJUI, cchs2001_i::FVCADJUI, cchs2003_i::FVCCDJUI, cchs2005_i::FVCEDJUI, cchs2015_2016_i::FVCDVJUI, [FVCDJUI]",ICES confirmed,cont,NA::a,N/A,not applicable,not applicable,N/A,999.6,Not applicable,Juice consumption,Daily consumption - fruit juice (D),,,
FVCDJUI,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs20013_2014_i, cchs2015_2016_i","cchs2001_p::FVCADJUI, cchs2003_p::FVCCDJUI, cchs2005_p::FVCEDJUI, cchs2015_2016_p::FVCDVJUI, cchs2017_2018_p::FVCDVJUI, cchs2001_i::FVCADJUI, cchs2003_i::FVCCDJUI, cchs2005_i::FVCEDJUI, cchs2015_2016_i::FVCDVJUI, [FVCDJUI]",ICES confirmed,cont,NA::b,N/A,missing,missing,N/A,"[999.7,999.9]",don't know (999.7); refusal (999.8); not stated (999.9),Juice consumption,Daily consumption - fruit juice (D),Don't know (999.7) and refusal (999.8) not included in 2001 CCHS,,
FVCDJUI,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs20013_2014_i, cchs2015_2016_i","cchs2001_p::FVCADJUI, cchs2003_p::FVCCDJUI, cchs2005_p::FVCEDJUI, cchs2015_2016_p::FVCDVJUI, cchs2017_2018_p::FVCDVJUI, cchs2001_i::FVCADJUI, cchs2003_i::FVCCDJUI, cchs2005_i::FVCEDJUI, cchs2015_2016_i::FVCDVJUI, [FVCDJUI]",ICES confirmed,cont,NA::b,N/A,missing,missing,N/A,else,else,Juice consumption,Daily consumption - fruit juice (D),,,
FVCDPOT,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i","cchs2001_p::FVCADPOT, cchs2003_p::FVCCDPOT, cchs2005_p::FVCEDPOT, cchs2015_2016_p::FVCDVPOT, cchs2017_2018_p::FVCDVPOT,cchs2001_i::FVCADPOT, cchs2003_i::FVCCDPOT, cchs2005_i::FVCEDPOT, cchs2015_2016_i::FVCDVPOT, [FVCDPOT]",ICES confirmed,cont,copy,N/A,Daily potatoes,Daily potatoes,N/A,"[0,30]",Daily consumption - potatoes - (D),Potato consumption,Daily consumption - potatoes (D),,,
FVCDPOT,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i","cchs2001_p::FVCADPOT, cchs2003_p::FVCCDPOT, cchs2005_p::FVCEDPOT, cchs2015_2016_p::FVCDVPOT, cchs2017_2018_p::FVCDVPOT,cchs2001_i::FVCADPOT, cchs2003_i::FVCCDPOT, cchs2005_i::FVCEDPOT, cchs2015_2016_i::FVCDVPOT, [FVCDPOT]",ICES confirmed,cont,NA::a,N/A,not applicable,not applicable,N/A,999.6,Not applicable,Potato consumption,Daily consumption - potatoes (D),,,
FVCDPOT,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i","cchs2001_p::FVCADPOT, cchs2003_p::FVCCDPOT, cchs2005_p::FVCEDPOT, cchs2015_2016_p::FVCDVPOT, cchs2017_2018_p::FVCDVPOT,cchs2001_i::FVCADPOT, cchs2003_i::FVCCDPOT, cchs2005_i::FVCEDPOT, cchs2015_2016_i::FVCDVPOT, [FVCDPOT]",ICES confirmed,cont,NA::b,N/A,missing,missing,N/A,"[999.7,999.9]",don't know (999.7); refusal (999.8); not stated (999.9),Potato consumption,Daily consumption - potatoes (D),Don't know (999.7) and refusal (999.8) not included in 2001 CCHS,,
FVCDPOT,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i","cchs2001_p::FVCADPOT, cchs2003_p::FVCCDPOT, cchs2005_p::FVCEDPOT, cchs2015_2016_p::FVCDVPOT, cchs2017_2018_p::FVCDVPOT,cchs2001_i::FVCADPOT, cchs2003_i::FVCCDPOT, cchs2005_i::FVCEDPOT, cchs2015_2016_i::FVCDVPOT, [FVCDPOT]",ICES confirmed,cont,NA::b,N/A,missing,missing,N/A,else,else,Potato consumption,Daily consumption - potatoes (D),,,
FVCDTOT,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i","cchs2001_p::FVCADTOT, cchs2003_p::FVCCDTOT, cchs2005_p::FVCEDTOT, cchs2015_2016_p::FVCDVTOT, cchs2017_2018_p::FVCDVTOT, cchs2001_i::FVCADTOT, cchs2003_i::FVCCDTOT, cchs2005_i::FVCEDTOT, cchs2015_2016_i::FVCDVTOT,[FVCDTOT]",ICES confirmed,cont,copy,N/A,Daily total fruits and vegetables,Daily total fruits and vegetables,N/A,"[0,70]",Daily consumption - total fruits and veg. - (D),Total fruit/veg consumption,Daily consumptoin - total fruits and veg. - (D),,,
FVCDTOT,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i","cchs2001_p::FVCADTOT, cchs2003_p::FVCCDTOT, cchs2005_p::FVCEDTOT, cchs2015_2016_p::FVCDVTOT, cchs2017_2018_p::FVCDVTOT, cchs2001_i::FVCADTOT, cchs2003_i::FVCCDTOT, cchs2005_i::FVCEDTOT, cchs2015_2016_i::FVCDVTOT,[FVCDTOT]",ICES confirmed,cont,NA::a,N/A,not applicable,not applicable,N/A,999.6,Not applicable,Total fruit/veg consumption,Daily consumptoin - total fruits and veg. - (D),,,
FVCDTOT,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i","cchs2001_p::FVCADTOT, cchs2003_p::FVCCDTOT, cchs2005_p::FVCEDTOT, cchs2015_2016_p::FVCDVTOT, cchs2017_2018_p::FVCDVTOT, cchs2001_i::FVCADTOT, cchs2003_i::FVCCDTOT, cchs2005_i::FVCEDTOT, cchs2015_2016_i::FVCDVTOT,[FVCDTOT]",ICES confirmed,cont,NA::b,N/A,missing,missing,N/A,"[999.7,999.9]",don't know (999.7); refusal (999.8); not stated (999.9),Total fruit/veg consumption,Daily consumptoin - total fruits and veg. - (D),Don't know (999.7) and refusal (999.8) not included in 2001 CCHS,,
FVCDTOT,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i","cchs2001_p::FVCADTOT, cchs2003_p::FVCCDTOT, cchs2005_p::FVCEDTOT, cchs2015_2016_p::FVCDVTOT, cchs2017_2018_p::FVCDVTOT, cchs2001_i::FVCADTOT, cchs2003_i::FVCCDTOT, cchs2005_i::FVCEDTOT, cchs2015_2016_i::FVCDVTOT,[FVCDTOT]",ICES confirmed,cont,NA::b,N/A,missing,missing,N/A,else,else,Total fruit/veg consumption,Daily consumptoin - total fruits and veg. - (D),,,
FVCDTOT,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i","cchs2001_p::FVCADTOT, cchs2003_p::FVCCDTOT, cchs2005_p::FVCEDTOT, cchs2015_2016_p::FVCDVTOT, cchs2017_2018_p::FVCDVTOT, cchs2001_i::FVCADTOT, cchs2003_i::FVCCDTOT, cchs2005_i::FVCEDTOT, cchs2015_2016_i::FVCDVTOT,[FVCDTOT]",ICES confirmed,cont,NA::a,N/A,not applicable,not applicable,N/A,9999.6,Not applicable,Total fruit/veg consumption,Daily consumptoin - total fruits and veg. - (D),Not applicable (9999.6) not included in 2015-2016 CCHS,,
FVCDTOT,N/A,cont,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i","cchs2001_p::FVCADTOT, cchs2003_p::FVCCDTOT, cchs2005_p::FVCEDTOT, cchs2015_2016_p::FVCDVTOT, cchs2017_2018_p::FVCDVTOT, cchs2001_i::FVCADTOT, cchs2003_i::FVCCDTOT, cchs2005_i::FVCEDTOT, cchs2015_2016_i::FVCDVTOT,[FVCDTOT]",ICES confirmed,cont,NA::b,N/A,missing,missing,N/A,9999.9,don't know (999.7); refusal (999.8); not stated (999.9),Total fruit/veg consumption,Daily consumptoin - total fruits and veg. - (D),,,
GEN_01,GEN_01_cat5_1,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::GENA_01, cchs2003_p::GENC_01, cchs2005_p::GENE_01, cchs2015_2016_p::GEN_005, cchs2017_2018_p::GEN_005, cchs2001_i::GENA_i, cchs2003_i::GENC_01, cchs2005_i::GENE_01, cchs2015_2016_i::GEN_005, cchs2017_2018_i::GEN_005, [GEN_01]",ICES confirmed,cat,1,5,Excellent,Excellent,N/A,1,Excellent,Self-perceived health,Self-perceived health,,,
GEN_01,GEN_01_cat5_2,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::GENA_01, cchs2003_p::GENC_01, cchs2005_p::GENE_01, cchs2015_2016_p::GEN_005, cchs2017_2018_p::GEN_005, cchs2001_i::GENA_i, cchs2003_i::GENC_01, cchs2005_i::GENE_01, cchs2015_2016_i::GEN_005, cchs2017_2018_i::GEN_005, [GEN_01]",ICES confirmed,cat,2,5,Very good,Very good,N/A,2,Very good,Self-perceived health,Self-perceived health,,,
GEN_01,GEN_01_cat5_3,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::GENA_01, cchs2003_p::GENC_01, cchs2005_p::GENE_01, cchs2015_2016_p::GEN_005, cchs2017_2018_p::GEN_005, cchs2001_i::GENA_i, cchs2003_i::GENC_01, cchs2005_i::GENE_01, cchs2015_2016_i::GEN_005, cchs2017_2018_i::GEN_005, [GEN_01]",ICES confirmed,cat,3,5,Good,Good,N/A,3,Good,Self-perceived health,Self-perceived health,,,
GEN_01,GEN_01_cat5_4,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::GENA_01, cchs2003_p::GENC_01, cchs2005_p::GENE_01, cchs2015_2016_p::GEN_005, cchs2017_2018_p::GEN_005, cchs2001_i::GENA_i, cchs2003_i::GENC_01, cchs2005_i::GENE_01, cchs2015_2016_i::GEN_005, cchs2017_2018_i::GEN_005, [GEN_01]",ICES confirmed,cat,4,5,Fair,Fair,N/A,4,Fair,Self-perceived health,Self-perceived health,,,
GEN_01,GEN_01_cat5_5,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::GENA_01, cchs2003_p::GENC_01, cchs2005_p::GENE_01, cchs2015_2016_p::GEN_005, cchs2017_2018_p::GEN_005, cchs2001_i::GENA_i, cchs2003_i::GENC_01, cchs2005_i::GENE_01, cchs2015_2016_i::GEN_005, cchs2017_2018_i::GEN_005, [GEN_01]",ICES confirmed,cat,5,5,Poor,Poor,N/A,5,Poor,Self-perceived health,Self-perceived health,,,
GEN_01,GEN_01_cat5_NA::a,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::GENA_01, cchs2003_p::GENC_01, cchs2005_p::GENE_01, cchs2015_2016_p::GEN_005, cchs2017_2018_p::GEN_005, cchs2001_i::GENA_i, cchs2003_i::GENC_01, cchs2005_i::GENE_01, cchs2015_2016_i::GEN_005, cchs2017_2018_i::GEN_005, [GEN_01]",ICES confirmed,cat,NA::a,5,not applicable,not applicable,N/A,6,not applicable,Self-perceived health,Self-perceived health,,,
GEN_01,GEN_01_cat5_NA::b,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::GENA_01, cchs2003_p::GENC_01, cchs2005_p::GENE_01, cchs2015_2016_p::GEN_005, cchs2017_2018_p::GEN_005, cchs2001_i::GENA_i, cchs2003_i::GENC_01, cchs2005_i::GENE_01, cchs2015_2016_i::GEN_005, cchs2017_2018_i::GEN_005, [GEN_01]",ICES confirmed,cat,NA::b,5,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Self-perceived health,Self-perceived health,,,
GEN_01,GEN_01_cat5_NA::b,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::GENA_01, cchs2003_p::GENC_01, cchs2005_p::GENE_01, cchs2015_2016_p::GEN_005, cchs2017_2018_p::GEN_005, cchs2001_i::GENA_i, cchs2003_i::GENC_01, cchs2005_i::GENE_01, cchs2015_2016_i::GEN_005, cchs2017_2018_i::GEN_005, [GEN_01]",ICES confirmed,cat,NA::b,5,missing,missing,N/A,else,else,Self-perceived health,Self-perceived health,,,
GEN_07,GEN_07_cat5_1,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::GENA_07, cchs2003_p::GENC_07, cchs2005_p::GENE_07, cchs2015_2016_p::GEN_020, cchs2017_2018_p:: GEN_020, cchs2001_i::GENA_07, cchs2003_i::GENC_07, cchs2005_i::GENE_07, cchs2015_2016_i::GEN_020, cchs2017_2018_i:: GEN_020, [GEN_07]",ICES confirmed,cat,1,5,Not at all,Not at all,N/A,1,Not at all,Self-perceived life stress,Self-perceived life stress,,,
GEN_07,GEN_07_cat5_2,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::GENA_07, cchs2003_p::GENC_07, cchs2005_p::GENE_07, cchs2015_2016_p::GEN_020, cchs2017_2018_p:: GEN_020,cchs2001_i::GENA_07, cchs2003_i::GENC_07, cchs2005_i::GENE_07, cchs2015_2016_i::GEN_020, cchs2017_2018_i:: GEN_020, [GEN_07]",ICES confirmed,cat,2,5,Not very,Not very,N/A,2,Not very,Self-perceived life stress,Self-perceived life stress,,,
GEN_07,GEN_07_cat5_3,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::GENA_07, cchs2003_p::GENC_07, cchs2005_p::GENE_07, cchs2015_2016_p::GEN_020, cchs2017_2018_p:: GEN_020,cchs2001_i::GENA_07, cchs2003_i::GENC_07, cchs2005_i::GENE_07, cchs2015_2016_i::GEN_020, cchs2017_2018_i:: GEN_020, [GEN_07]",ICES confirmed,cat,3,5,A bit,A bit,N/A,3,A bit,Self-perceived life stress,Self-perceived life stress,,,
GEN_07,GEN_07_cat5_4,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::GENA_07, cchs2003_p::GENC_07, cchs2005_p::GENE_07, cchs2015_2016_p::GEN_020, cchs2017_2018_p:: GEN_020,cchs2001_i::GENA_07, cchs2003_i::GENC_07, cchs2005_i::GENE_07, cchs2015_2016_i::GEN_020, cchs2017_2018_i:: GEN_020, [GEN_07]",ICES confirmed,cat,4,5,Quite a bit,Quite a bit,N/A,4,Quite a bit,Self-perceived life stress,Self-perceived life stress,,,
